material;id_tienda;stock_restaurado
000000000000198342;3094;172
000000000000321018;3193;278
000000000000652973;3098;26
000000000000170080;3089;180
000000000000017929;3206;353
000000000000006490;3098;79
000000000000629295;3098;60
000000000000640068;3088;73
000000000000662178;3092;123
000000000000324538;3074;86
000000000000189557;3085;50
000000000000187005;3187;257
000000000000053864;3225;25
000000000000024631;3086;148
000000000000662257;3085;240
000000000000983071;3092;45
000000000000358359;3074;1608
000000000000174330;3180;96
000000000000567412;3212;64
000000000000561301;3172;10
000000000000640021;3089;334
000000000624310002;3098;49
000000000000121949;3206;72
000000000000006518;3180;45
000000000000010517;3093;265
000000000000666915;3206;170
000000000000661118;3089;139
000000000000158522;3094;50
000000000000355630;3212;8120
000000000000007504;3089;581
000000000624299003;3211;87
000000000000030951;3225;26
000000000634844003;3094;30
000000000000625303;3211;35
000000000000198342;3193;123
000000000000358335;3187;1193
000000000000639546;3086;144
000000000000182571;3074;44
000000000000647163;3086;68
000000000000639788;3092;54
000000000000248328;3092;3665
000000000648870002;3098;63
000000000000351783;3093;109
000000000645975001;3089;470
000000000000660822;3193;7
000000000000005861;3211;77
000000000000647736;3180;465
000000000000639789;3091;12
000000000000605405;3085;22
000000000000133181;3172;301
000000000400329004;3212;1235
000000000000616733;3180;43
000000000000163735;3086;73
000000000000133342;3193;130
000000000000024727;3211;103
000000000000179977;3211;132
000000000000872676;3180;183
000000000000579750;3225;18
000000000000006105;3206;2416
000000000000176169;3172;166
000000000000196224;3074;40
000000000400072001;3206;25
000000000000017966;3180;40
000000000000180030;3187;8
000000000000007484;3193;277
000000000000637737;3098;12
000000000000615396;3212;39
000000000000203383;3211;19
000000000000667692;3085;65
000000000000568755;3206;65
000000000000900819;3193;942
000000000000145237;3085;250
000000000000561208;3089;49
000000000000189557;3098;107
000000000000182334;3092;90
000000000000648154;3088;23
000000000400067005;3093;79
000000000000900821;3093;640
000000000000667803;3098;17
000000000000615396;3074;55
000000000000665848;3193;161
000000000000005964;3098;1590
000000000665420002;3088;74
000000000400067004;3206;300
000000000000156146;3211;122
000000000000180013;3074;20
000000000000759661;3094;90
000000000000017665;3225;98
000000000000606698;3089;112
000000000000191007;3172;263
000000000000120517;3091;138
000000000000647173;3187;45
000000000000621035;3074;968
000000000000215153;3223;54
000000000000543700;3088;25
000000000000615396;3089;37
000000000000621936;3172;107
000000000624310002;3180;22
000000000400261003;3193;252
000000000000031910;3223;1960
000000000000667968;3212;809
000000000000018137;3091;16
000000000000010664;3085;25
000000000400329005;3211;427
000000000000018286;3093;96
000000000000146509;3088;2857
000000000000170198;3093;22
000000000000611858;3089;51
000000000000252158;3088;80
000000000000178369;3180;20
000000000000146753;3225;64
000000000000544491;3225;19
000000000000637670;3085;169
000000000000210257;3180;51
000000000000141821;3212;379
000000000000526074;3091;64
000000000000017659;3206;74
000000000000647173;3211;80
000000000000181372;3085;228
000000000401867002;3212;82
000000000402197001;3089;66
000000000000132112;3193;168
000000000400069002;3085;408
000000000000780927;3223;143
000000000000184702;3223;48
000000000000141403;3223;36
000000000668610001;3187;107
000000000000619701;3088;28
000000000000010524;3088;173
000000000000605405;3180;44
000000000000560445;3091;188
000000000650059002;3086;276
000000000000663046;3187;31
000000000000530962;3094;14
000000000000916912;3225;33
000000000000621936;3193;80
000000000000607260;3085;25
000000000000052612;3098;294
000000000000158522;3211;28
000000000000505746;3211;211
000000000640546002;3225;12
000000000000560511;3091;110
000000000000007101;3212;260
000000000000009228;3093;31
000000000000982844;3093;32
000000000400069002;3180;580
000000000000230843;3172;164
000000000000899947;3089;314
000000000000765475;3225;49
000000000000188150;3092;65
000000000000013475;3212;25
000000000000667385;3089;61
000000000401867004;3093;30
000000000000665263;3206;133
000000000000614358;3091;13
000000000000056986;3180;246
000000000000876417;3092;224
000000000000133181;3086;152
000000000000052107;3091;422
000000000000191246;3094;78
000000000000665280;3180;12
000000000000646822;3092;523
000000000000630624;3098;57
000000000400183001;3085;113
000000000000146215;3193;32
000000000000181828;3094;41
000000000000501361;3093;1830
000000000000177525;3172;375
000000000000182690;3093;63
000000000000780250;3180;46
000000000402613002;3225;2091
000000000000593462;3223;5
000000000401724001;3187;1687
000000000000124981;3091;142
000000000000941355;3091;1594
000000000000174295;3092;65
000000000000006459;3223;273
000000000635476002;3074;67
000000000000616933;3212;26
000000000000185148;3088;292
000000000000667692;3093;45
000000000000017707;3098;122
000000000000032389;3172;1082
000000000400182008;3086;1379
000000000000662371;3091;46
000000000000007390;3098;2380
000000000000597757;3223;54
000000000000561000;3225;16
000000000000185007;3223;45
000000000000960217;3085;30
000000000000626166;3211;70
000000000000053891;3085;173
000000000000287807;3212;35
000000000000937354;3093;14
000000000000277182;3225;57
000000000000231594;3212;7
000000000000189986;3091;101
000000000000213180;3180;90
000000000000506264;3094;49
000000000000624993;3074;42
000000000000008914;3091;567
000000000000005963;3172;1132
000000000000006107;3074;936
000000000000292185;3074;301
000000000400185004;3098;558
000000000000163039;3085;33
000000000000324013;3225;61
000000000000052392;3094;317
000000000000168302;3206;49
000000000000543700;3089;12
000000000000983071;3187;32
000000000000211061;3086;43
000000000000955613;3180;38
000000000000611123;3094;6
000000000000006129;3172;401
000000000000558053;3098;30
000000000000187005;3223;152
000000000402163020;3212;45
000000000000191004;3091;90
000000000619006002;3223;52
000000000000172482;3223;565
000000000000056648;3212;86
000000000000017665;3172;105
000000000000006552;3225;2531
000000000000152048;3093;289
000000000000215841;3086;1075
000000000000617381;3172;31
000000000000646202;3172;414
000000000000024155;3094;251
000000000000627770;3085;178
000000000400329003;3193;912
000000000401861010;3088;15
000000000000248328;3223;4398
000000000000176788;3094;57
000000000000647737;3089;352
000000000000759661;3193;311
000000000000572390;3091;28
000000000000530964;3088;28
000000000665771003;3091;19
000000000647039003;3225;22
000000000000578191;3086;174
000000000000006514;3223;64
000000000000031356;3225;48
000000000000616112;3086;16
000000000000634412;3093;63
000000000000215841;3172;1296
000000000000645453;3172;56
000000000000215264;3223;34
000000000000621034;3211;419
000000000000607906;3088;163
000000000000758872;3187;267
000000000000505749;3098;249
000000000000007504;3074;546
000000000000024729;3085;2677
000000000000031915;3223;31
000000000000008591;3223;22
000000000000006542;3094;294
000000000400067006;3172;181
000000000000647716;3093;81
000000000000766964;3211;31
000000000000052392;3088;258
000000000000607896;3225;18
000000000000506149;3187;33
000000000000665263;3085;96
000000000000184561;3223;155
000000000000035129;3223;193
000000000000179368;3223;21
000000000000780172;3098;147
000000000000321550;3086;70
000000000000024733;3085;3390
000000000000616068;3088;347
000000000000665063;3088;1832
000000000000661594;3193;100
000000000000629757;3180;4335
000000000400070001;3212;236
000000000000210979;3086;31
000000000000169057;3193;83
000000000000004973;3187;68
000000000000008591;3089;35
000000000000190995;3089;80
000000000000635684;3180;60
000000000616726002;3225;32
000000000000358335;3212;2343
000000000000164124;3187;71
000000000000638546;3187;49
000000000000665799;3089;8
000000000000652489;3211;22
000000000401864001;3091;21
000000000402629006;3098;4472
000000000000218099;3086;59
000000000000665184;3211;43
000000000000138712;3085;8496
000000000000005256;3094;135
000000000000754764;3206;36
000000000000015864;3074;102
000000000400071001;3088;38
000000000000636692;3225;44
000000000000032389;3086;1286
000000000000581680;3089;36
000000000000571227;3225;119
000000000000009674;3187;52
000000000000964689;3092;251
000000000000195308;3212;35
000000000000957755;3094;130
000000000000648981;3225;149
000000000000181372;3206;38
000000000000177772;3206;219
000000000000649314;3187;37
000000000000641025;3098;105
000000000000007413;3098;81
000000000000639040;3223;41
000000000000648065;3094;30
000000000000284662;3092;216
000000000000981938;3074;127
000000000000195308;3092;47
000000000000344299;3223;2191
000000000000622001;3206;606
000000000402197001;3225;21
000000000000213570;3211;20
000000000000308550;3092;14
000000000000213396;3172;22
000000000000174442;3074;153
000000000000597758;3211;25
000000000000147606;3206;29
000000000000165524;3193;73
000000000000957753;3098;24
000000000000759658;3172;84
000000000000182690;3085;54
000000000000622173;3098;18
000000000000900826;3091;476
000000000000629712;3180;94
000000000000616492;3212;70
000000000000619701;3225;14
000000000000573612;3223;32
000000000000013475;3092;39
000000000000635466;3211;87
000000000000561242;3180;12
000000000000731601;3086;699
000000000000638619;3074;43
000000000000191004;3206;54
000000000000617412;3180;35
000000000000739961;3098;78
000000000000652984;3094;84
000000000000628011;3092;136
000000000000192563;3089;168
000000000000665477;3086;106
000000000000662178;3074;165
000000000000616492;3074;39
000000000000665610;3085;14
000000000000955553;3074;45
000000000000007408;3193;1833
000000000000960218;3085;63
000000000000141302;3098;111
000000000000168914;3074;39
000000000000191247;3088;23
000000000000616985;3092;231
000000000000219335;3088;48
000000000000615396;3172;37
000000000000632241;3086;31
000000000000218488;3223;39
000000000000118603;3212;125
000000000622768004;3212;264
000000000000640484;3094;8
000000000000662372;3211;49
000000000000869698;3094;62
000000000000006444;3091;247
000000000000347001;3074;160
000000000622768001;3085;75
000000000000615004;3206;74
000000000666059003;3086;40
000000000000648037;3180;32
000000000000165488;3089;527
000000000000182688;3225;30
000000000663007001;3089;44
000000000000907292;3089;207
000000000616726002;3212;90
000000000637411001;3212;87
000000000000561208;3088;56
000000000000667424;3193;21
000000000000633967;3089;238
000000000000665799;3094;10
000000000000152048;3180;131
000000000400329002;3212;822
000000000000571223;3086;358
000000000000355005;3180;50
000000000000006531;3223;4126
000000000000030951;3086;41
000000000000650197;3086;26
000000000000215154;3085;29
000000000000182607;3074;22
000000000000214186;3094;149
000000000000652481;3098;45
000000000000597758;3092;74
000000000000612267;3172;12
000000000000562128;3094;239
000000000000172456;3206;34
000000000000214589;3193;203
000000000000213396;3193;14
000000000000607914;3089;143
000000000000004901;3223;26
000000000000006519;3085;156
000000000000567413;3098;95
000000000000647737;3074;445
000000000000052634;3088;38
000000000000957755;3172;221
000000000000901361;3098;86
000000000000187418;3094;24
000000000000605405;3091;41
000000000000634994;3088;127
000000000000640021;3211;70
000000000000668141;3085;89
000000000000604342;3091;72
000000000000131441;3091;480
000000000000645478;3187;43
000000000000506071;3092;105
000000000000638916;3180;125
000000000401861011;3180;14
000000000000900820;3093;17
000000000000163401;3211;151
000000000000648519;3086;7
000000000000667696;3211;42
000000000000639040;3193;67
000000000000560445;3093;284
000000000000625401;3172;64
000000000000505193;3212;82
000000000000606624;3086;17
000000000000191246;3212;27
000000000000544491;3211;24
000000000000281009;3180;189
000000000634901002;3093;51
000000000000052679;3091;195
000000000000955556;3092;38
000000000000662047;3223;14
000000000000618835;3206;87
000000000400071004;3180;95
000000000000611858;3211;64
000000000000182334;3172;101
000000000000663242;3098;44
000000000000128223;3093;203
000000000000007484;3187;81
000000000000739681;3180;169
000000000000652974;3225;62
000000000000666032;3088;87
000000000645975003;3206;552
000000000000006457;3172;780
000000000000008509;3093;90
000000000000612667;3085;355
000000000000637930;3180;6
000000000624299003;3225;26
000000000402197001;3094;101
000000000000005758;3089;28
000000000000863275;3172;57
000000000000648145;3223;93
000000000000955553;3089;28
000000000000663046;3172;59
000000000000621035;3172;257
000000000000665264;3193;98
000000000000955553;3172;39
000000000400185004;3093;65
000000000000010008;3180;896
000000000000568755;3091;73
000000000400182008;3211;946
000000000000024562;3223;170
000000000000648732;3212;74
000000000000626753;3180;43
000000000000163044;3092;29
000000000000616112;3172;34
000000000000210257;3098;68
000000000000291237;3225;84
000000000000575693;3092;33
000000000000871178;3074;84
000000000000324013;3089;56
000000000635476002;3212;35
000000000000665184;3212;28
000000000000018292;3085;468
000000000000579994;3089;56
000000000000960217;3098;40
000000000000900826;3098;1255
000000000000532217;3223;48
000000000000010688;3225;62
000000000000640010;3212;43
000000000634844003;3193;83
000000000000010511;3180;59
000000000000005724;3098;162
000000000000642688;3180;842
000000000000900818;3206;959
000000000000007408;3223;442
000000000000180031;3172;60
000000000000638654;3193;40
000000000000623594;3092;141
000000000000562182;3098;19
000000000639559001;3212;42
000000000400182008;3088;1185
000000000000121724;3211;71
000000000000177770;3091;157
000000000000009451;3225;17
000000000000190995;3187;116
000000000000047391;3225;197
000000000000179987;3180;35
000000000000628239;3211;32
000000000000960219;3092;390
000000000000062405;3180;187
000000000000195308;3193;114
000000000000649345;3180;460
000000000668190002;3180;133
000000000000667968;3225;291
000000000000663243;3094;104
000000000000639501;3093;478
000000000000665184;3086;43
000000000640546002;3223;25
000000000000147716;3091;28
000000000000543700;3092;38
000000000000178087;3223;67
000000000000358392;3172;332
000000000000060385;3172;294
000000000000210403;3225;28
000000000000505749;3093;165
000000000000008509;3098;60
000000000000321096;3091;136
000000000000665609;3172;31
000000000400261002;3093;282
000000000000933456;3098;107
000000000000650197;3094;47
000000000000616203;3089;12
000000000000598873;3093;329
000000000000520476;3172;174
000000000000640960;3223;164
000000000000625810;3091;21
000000000000647716;3180;78
000000000000638546;3088;73
000000000000006466;3180;150
000000000000645723;3212;56
000000000000186377;3089;29
000000000000195308;3074;111
000000000616726002;3086;65
000000000000516748;3093;4791
000000000000712440;3085;889
000000000000641279;3172;30
000000000000629762;3088;3125
000000000000004901;3225;27
000000000000060385;3225;577
000000000000125621;3091;145
000000000000358336;3074;2161
000000000000623256;3212;32
000000000000007482;3074;542
000000000000520463;3206;49
000000000000210484;3085;26
000000000000141270;3091;111
000000000000053892;3211;241
000000000637411001;3193;216
000000000000018222;3089;12
000000000000131318;3085;22
000000000000231594;3187;19
000000000000291510;3091;49
000000000000031628;3074;56
000000000401724010;3225;112
000000000000278354;3212;56
000000000000883202;3206;39
000000000000007407;3180;1133
000000000000631668;3206;75
000000000000006442;3206;2982
000000000000218597;3088;64
000000000000126791;3094;106
000000000000179743;3092;39
000000000000607914;3086;89
000000000000175894;3206;20
000000000000639040;3092;70
000000000000869698;3225;49
000000000000127649;3098;46
000000000401861004;3094;294
000000000000647083;3212;20
000000000000174299;3172;79
000000000000210484;3206;40
000000000000251252;3092;76
000000000000641279;3193;13
000000000000754764;3085;40
000000000000005964;3206;2127
000000000000010526;3098;162
000000000000649042;3225;66
000000000000561242;3091;11
000000000636515001;3085;17
000000000624299003;3187;67
000000000000646214;3092;128
000000000000006535;3206;184
000000000000140102;3211;43
000000000000749097;3093;381
000000000000010526;3085;149
000000000000828564;3193;104
000000000000015864;3089;29
000000000000211077;3180;54
000000000402629003;3091;605
000000000000141271;3088;155
000000000000192843;3172;18
000000000000181372;3180;224
000000000000616068;3211;51
000000000000650626;3088;17
000000000000181878;3091;66
000000000000860193;3092;38
000000000000612233;3085;205
000000000000661120;3180;131
000000000000662257;3206;279
000000000000611420;3172;209
000000000000351784;3172;77
000000000000146528;3093;41
000000000000007101;3086;220
000000000000783925;3223;15
000000000000530962;3172;238
000000000000163735;3172;167
000000000000612667;3098;357
000000000000501362;3092;1014
000000000000248328;3211;59
000000000000005155;3193;31
000000000000008591;3225;16
000000000000516543;3092;351
000000000000663244;3085;114
000000000000810437;3092;67
000000000000349368;3074;5249
000000000000634900;3074;96
000000000000543700;3094;14
000000000402197001;3187;10
000000000000661594;3211;52
000000000402163020;3086;20
000000000000170845;3172;460
000000000000231594;3092;9
000000000000646386;3180;956
000000000000047391;3223;24
000000000000008558;3172;35
000000000000629771;3085;132
000000000000900817;3098;2765
000000000000565609;3180;31
000000000400067006;3089;115
000000000400185002;3098;420
000000000400329010;3180;1265
000000000000665477;3172;87
000000000000214186;3223;79
000000000000629761;3085;101
000000000000663243;3088;65
000000000000176169;3225;150
000000000648870003;3091;29
000000000000163896;3212;85
000000000000059809;3206;159
000000000000640476;3093;113
000000000000231594;3225;18
000000000000566342;3223;49
000000000000118792;3091;202
000000000000744843;3211;18
000000000000667762;3094;42
000000000000182607;3088;43
000000000000630954;3187;24
000000000000960219;3225;195
000000000000521924;3206;93
000000000000645433;3098;34
000000000000225728;3180;83
000000000000667815;3225;21
000000000000158523;3098;24
000000000000182607;3172;185
000000000400070001;3211;324
000000000000005964;3085;3488
000000000000570705;3206;47
000000000000180019;3172;43
000000000000152047;3074;134
000000000000604494;3088;10
000000000401864001;3098;36
000000000000006674;3089;6
000000000000991226;3085;147
000000000000666259;3093;62
000000000000170201;3225;16
000000000000141403;3089;83
000000000000604496;3074;10
000000000000218099;3225;50
000000000000668127;3193;309
000000000000503538;3089;523
000000000000358358;3098;6148
000000000000666166;3089;24
000000000000006668;3088;8
000000000000132112;3187;116
000000000000664937;3172;41
000000000000662047;3225;22
000000000000020321;3094;150
000000000400329005;3193;1004
000000000000342883;3086;88
000000000000179368;3212;60
000000000000008558;3094;20
000000000000816587;3092;717
000000000000634994;3193;144
000000000000015864;3223;20
000000000628439001;3085;19
000000000000187418;3089;26
000000000000006444;3206;154
000000000000568764;3088;13
000000000000985415;3093;342
000000000000780927;3089;126
000000000000607914;3212;279
000000000000667672;3098;18
000000000401724001;3225;136
000000000000165488;3193;470
000000000000189558;3088;101
000000000000005966;3211;12
000000000000007493;3098;299
000000000400055004;3089;126
000000000000141269;3088;120
000000000000128237;3085;45
000000000000614113;3172;246
000000000000005966;3086;62
000000000000666032;3212;44
000000000000154633;3098;64
000000000000759336;3206;1144
000000000000561155;3187;571
000000000000558055;3225;44
000000000000014296;3094;70
000000000000634834;3088;133
000000000000629264;3180;77
000000000402163002;3180;205
000000000668610001;3092;85
000000000000030965;3085;101
000000000000158886;3193;56
000000000000612806;3089;1646
000000000000780927;3074;189
000000000000321786;3223;11
000000000000766964;3212;38
000000000402629001;3211;848
000000000000561242;3093;11
000000000000215264;3212;55
000000000000572837;3223;12
000000000648870003;3180;57
000000000000641384;3098;68
000000000000612888;3092;38
000000000000577057;3091;55
000000000000667762;3225;21
000000000402160005;3089;186
000000000000630952;3223;51
000000000000606698;3092;451
000000000000648065;3223;56
000000000000626166;3212;135
000000000000032389;3223;1570
000000000000863275;3088;89
000000000000031023;3223;182
000000000000053892;3086;224
000000000000561523;3172;14
000000000000882757;3074;10
000000000000639039;3093;208
000000000000516749;3206;101
000000000000163401;3094;28
000000000000179977;3094;117
000000000000955556;3074;54
000000000000607904;3091;181
000000000000163896;3094;71
000000000000624684;3093;206
000000000000506264;3088;82
000000000000546916;3223;43
000000000000533072;3211;23
000000000000611421;3092;401
000000000000900820;3091;382
000000000401861004;3211;205
000000000000648732;3223;32
000000000000617381;3088;21
000000000000010662;3091;455
000000000401861010;3074;30
000000000000023776;3223;66
000000000000503539;3093;472
000000000000034410;3172;53
000000000000181877;3180;82
000000000000777211;3088;225
000000000000210403;3211;221
000000000000181877;3091;157
000000000000347001;3088;161
000000000000955553;3086;15
000000000000032389;3094;2003
000000000000624855;3223;40
000000000000780927;3211;40
000000000000632285;3172;68
000000000000054626;3093;15
000000000000321094;3098;1562
000000000000638620;3098;20
000000000000006528;3223;59
000000000000640961;3098;313
000000000000655096;3098;30
000000000000627254;3089;62
000000000000009451;3172;59
000000000000632283;3093;128
000000000000516747;3092;1421
000000000000192068;3091;8
000000000000666921;3092;71
000000000000007101;3223;946
000000000000665184;3187;43
000000000000612883;3180;30
000000000000611420;3094;230
000000000000869698;3212;56
000000000000010008;3206;697
000000000000010005;3212;510
000000000000629295;3085;71
000000000000165524;3094;49
000000000000600320;3089;74
000000000000845600;3180;54
000000000000172469;3088;179
000000000000156561;3193;66
000000000000005959;3098;833
000000000000781196;3180;60
000000000000650419;3074;202
000000000000146509;3225;510
000000000000601607;3193;24
000000000000300245;3088;9
000000000000960219;3211;154
000000000000147716;3085;26
000000000000146509;3187;1286
000000000000660822;3086;7
000000000000629762;3086;2182
000000000000324538;3193;86
000000000000616068;3094;297
000000000000024735;3098;1006
000000000000139940;3172;36
000000000000616112;3094;26
000000000000218074;3187;190
000000000650059001;3089;653
000000000000024155;3212;170
000000000000648349;3098;24
000000000000712440;3206;839
000000000000164124;3088;168
000000000000344299;3193;1583
000000000000646203;3225;72
000000000000342883;3089;82
000000000000663046;3223;48
000000000000057969;3089;852
000000000000649041;3098;181
000000000000010524;3187;53
000000000000010577;3098;37
000000000000215949;3225;90
000000000666059001;3085;61
000000000000668060;3211;275
000000000000767397;3093;265
000000000000603675;3098;57
000000000000218917;3074;80
000000000000629264;3093;25
000000000000625303;3172;38
000000000000163896;3089;51
000000000000985414;3098;214
000000000654770001;3086;94
000000000000020321;3089;76
000000000000005542;3172;46
000000000000645720;3091;10
000000000666059003;3193;25
000000000000178089;3089;49
000000000000818130;3187;71
000000000000642688;3206;323
000000000000035196;3074;49
000000000000501362;3225;489
000000000000630954;3094;114
000000000665091001;3098;12
000000000000639896;3225;106
000000000000017664;3180;96
000000000000544705;3206;39
000000000000665184;3223;38
000000000000612888;3193;18
000000000000647468;3211;75
000000000000741322;3225;24
000000000000629401;3091;60
000000000628439002;3225;39
000000000000900820;3206;999
000000000400218003;3172;270
000000000665420002;3172;83
000000000000181828;3089;25
000000000634844002;3089;31
000000000000135488;3098;552
000000000401724001;3193;150
000000000000625401;3094;29
000000000000665063;3172;3200
000000000000191246;3089;77
000000000000625810;3098;65
000000000650100001;3211;94
000000000000905315;3172;30
000000000000646386;3091;104
000000000000024735;3085;1030
000000000000171547;3206;35
000000000000520476;3092;126
000000000000011016;3187;107
000000000000213570;3187;22
000000000000006542;3212;544
000000000000007515;3206;44
000000000000195024;3094;36
000000000000220630;3091;20
000000000000052107;3085;456
000000000000180049;3193;45
000000000000863277;3092;93
000000000000652974;3089;46
000000000000138610;3206;312
000000000000667119;3093;31
000000000000652985;3225;24
000000000000643027;3098;138
000000000000627253;3187;47
000000000000191021;3225;50
000000000000164129;3223;34
000000000401861004;3092;322
000000000000053957;3193;75
000000000000128227;3074;80
000000000000139940;3211;35
000000000000863277;3187;38
000000000000295085;3206;233
000000000000165524;3088;173
000000000000163735;3092;99
000000000000585802;3172;40
000000000000291227;3074;678
000000000000128229;3094;114
000000000000614113;3094;137
000000000000826649;3088;71
000000000000154632;3180;107
000000000000006531;3193;713
000000000000174785;3089;24
000000000000158525;3223;608
000000000000347001;3092;183
000000000663007001;3211;69
000000000635476002;3094;59
000000000000640068;3172;93
000000000000631045;3098;48
000000000000178087;3094;134
000000000000187005;3193;311
000000000000665264;3094;150
000000000000121724;3074;102
000000000000646203;3223;122
000000000000937354;3098;14
000000000000053845;3094;291
000000000624310001;3085;12
000000000000520482;3093;49
000000000000173896;3089;33
000000000000303385;3225;54
000000000000005861;3225;72
000000000000558422;3211;115
000000000000211077;3093;168
000000000000606625;3093;364
000000000000052392;3172;432
000000000000006459;3074;226
000000000000211077;3098;51
000000000000661854;3193;136
000000000000187005;3086;385
000000000000627254;3193;20
000000000000154633;3093;67
000000000000147552;3086;308
000000000000017665;3212;71
000000000000344299;3089;1048
000000000000869698;3086;121
000000000400261002;3180;472
000000000000031913;3193;48
000000000000006552;3212;2534
000000000000967746;3089;18
000000000000158479;3092;544
000000000000643026;3187;144
000000000000616985;3187;125
000000000000231595;3211;7
000000000000344300;3225;126
000000000634844002;3211;51
000000000000614357;3172;42
000000000000663156;3086;40
000000000400182008;3092;515
000000000000899946;3091;2849
000000000000133342;3088;73
000000000000248328;3074;71
000000000000566201;3212;19
000000000402160009;3089;136
000000000000625314;3212;248
000000000000135092;3093;338
000000000000351785;3180;94
000000000000648154;3094;20
000000000000010586;3211;232
000000000000015769;3206;22
000000000000019952;3211;119
000000000000055532;3085;364
000000000000652002;3086;145
000000000000180031;3086;42
000000000000688936;3223;98
000000000000009451;3088;18
000000000000894768;3206;67
000000000000217112;3223;5
000000000000632940;3172;62
000000000000650419;3211;139
000000000000624684;3180;148
000000000000607508;3098;34
000000000000008558;3223;279
000000000000667762;3211;16
000000000000031221;3091;16
000000000000604494;3187;7
000000000000639788;3088;68
000000000000616985;3088;134
000000000000166832;3193;120
000000000000031913;3225;54
000000000000142838;3211;48
000000000000864253;3085;196
000000000000349179;3211;97
000000000000640068;3086;64
000000000000649314;3212;193
000000000000006457;3187;262
000000000636515002;3085;24
000000000000667907;3187;549
000000000401926001;3187;25
000000000000661944;3206;39
000000000000298060;3086;180
000000000000141269;3074;70
000000000622768001;3206;149
000000000000639695;3091;113
000000000000864254;3212;88
000000000000154632;3206;117
000000000402053001;3089;114
000000000000612883;3098;36
000000000000652467;3212;52
000000000665091002;3172;15
000000000000625809;3193;22
000000000000628239;3094;97
000000000000635313;3089;172
000000000000298060;3193;84
000000000000941356;3212;173
000000000000616112;3211;12
000000000000060385;3074;89
000000000000617380;3206;31
000000000000008558;3187;1156
000000000000007408;3089;857
000000000000667422;3098;156
000000000000153589;3211;65
000000000000015532;3193;87
000000000000567727;3086;36
000000000000176198;3089;21
000000000000053864;3223;36
000000000622768004;3086;102
000000000400329004;3088;294
000000000000632940;3074;185
000000000000871178;3089;38
000000000000351992;3212;7
000000000000900816;3187;1765
000000000000358031;3085;22
000000000000615003;3091;48
000000000000005759;3180;33
000000000000639040;3172;62
000000000000900817;3206;1534
000000000000530964;3094;20
000000000000668125;3086;159
000000000000018122;3223;29
000000000000215154;3098;33
000000000000225728;3206;72
000000000000203297;3091;26
000000000000626166;3086;71
000000000000759658;3212;167
000000000000198447;3098;172
000000000000883202;3091;41
000000000000639896;3088;161
000000000000629430;3091;23
000000000000616985;3223;203
000000000000638654;3172;68
000000000000142838;3225;197
000000000000035246;3206;315
000000000000543700;3172;12
000000000000035196;3088;119
000000000000034410;3094;137
000000000000636577;3094;95
000000000000191104;3223;142
000000000000614472;3098;19
000000000000030951;3172;18
000000000000006542;3074;181
000000000400182008;3094;742
000000000400055001;3085;404
000000000000607261;3092;53
000000000000321550;3172;75
000000000000225728;3093;54
000000000000005756;3187;2242
000000000000152767;3225;38
000000000000625303;3074;28
000000000000005753;3180;70
000000000000566201;3225;23
000000000000818130;3088;77
000000000000010680;3088;54
000000000000648980;3085;116
000000000000163401;3212;158
000000000000666016;3225;52
000000000000575642;3225;283
000000000000188150;3089;53
000000000000667694;3212;32
000000000000182607;3086;86
000000000000612882;3206;60
000000000000011506;3085;86
000000000000024570;3172;13
000000000000010680;3089;40
000000000000614357;3225;10
000000000000573612;3193;33
000000000000291227;3086;675
000000000000010005;3225;512
000000000000281009;3206;171
000000000000640484;3212;28
000000000000052391;3180;121
000000000000218597;3086;48
000000000000005873;3074;64
000000000000031222;3091;10
000000000000667119;3085;38
000000000000006107;3092;1346
000000000000010591;3098;42
000000000000617381;3187;15
000000000000665280;3093;43
000000000624310002;3085;17
000000000000191021;3212;43
000000000000571229;3223;74
000000000000641279;3088;24
000000000000260876;3212;34
000000000000215380;3093;1346
000000000000218917;3088;206
000000000000666019;3088;53
000000000000031915;3187;28
000000000645975001;3172;494
000000000000652003;3074;63
000000000000215841;3074;1183
000000000000011016;3088;134
000000000000631249;3098;144
000000000000179983;3089;34
000000000000619700;3092;12
000000000000632286;3206;50
000000000000035129;3094;96
000000000000616203;3187;26
000000000000024727;3089;47
000000000000667968;3086;410
000000000665771002;3180;68
000000000000052652;3089;1031
000000000000630954;3225;52
000000000000652985;3094;62
000000000000661594;3089;69
000000000000164124;3086;117
000000000000031628;3223;83
000000000616561001;3172;70
000000000000006143;3187;977
000000000000609808;3074;32
000000000664214001;3193;47
000000000000631799;3211;9
000000000000641548;3074;42
000000000000031357;3088;39
000000000400329002;3225;442
000000000000641548;3193;84
000000000000760902;3225;51
000000000000054189;3180;529
000000000000559524;3091;612
000000000000006107;3211;937
000000000000623594;3172;708
000000000000034410;3225;48
000000000000641113;3098;504
000000000000666921;3193;29
000000000000588612;3172;50
000000000000005873;3094;24
000000000000562182;3206;28
000000000000059685;3180;58
000000000000667263;3092;49
000000000000007087;3092;252
000000000000180004;3094;22
000000000000666031;3206;22
000000000000191021;3193;188
000000000000163401;3088;273
000000000000668125;3088;123
000000000000572837;3074;9
000000000000544491;3074;11
000000000000634900;3088;27
000000000400329009;3098;1212
000000000000139890;3092;53
000000000000054189;3206;111
000000000000641109;3206;19
000000000400071003;3180;74
000000000000649042;3092;143
000000000000013908;3187;23
000000000400329004;3086;446
